FSC-A,SSC-A,IgG,IgG2A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,AmCyan-A
103578.2,67632.305,120.15,174.15001,218.7,9.45,166.32,-46.440002,281.88,365.4
121553.164,154468.36,380.7,236.25,336.15,18.9,268.92,-39.960003,403.68,524.32
103265.4,157635.45,259.2,257.85,205.2,-6.75,226.8,98.28001,401.36,491.84
130164.36,155605.05,244.35,143.1,540.0,160.65001,162.0,-36.72,516.2,747.04
99550.445,147322.8,260.55002,67.5,490.05002,-6.75,216.00002,49.68,382.8,423.4
171572.64,262143.0,2169.45,1841.4,1618.65,319.95,1292.76,258.12,1888.48,3299.0398
128736.52,159969.61,238.95,265.95,244.35,52.65,318.6,56.160004,534.76,647.27997
155812.12,176046.75,303.75,274.05002,319.95,153.90001,298.08002,63.72,555.63995,720.36
157920.77,118323.45,162.0,168.75,249.75,-4.05,111.240005,165.24,328.28,470.96
141588.0,159652.36,198.45,190.35,199.8,205.2,235.44,-27.000002,424.56,439.63998
128019.84,158436.0,182.25,241.65001,13.5,6.75,203.04001,1.08,443.12,348.0
113342.164,159934.5,210.6,342.9,409.05002,-8.1,116.64001,63.72,504.59998,467.47998
143743.56,185986.8,256.5,71.55,544.05,82.35,354.24002,208.44,494.15997,722.68
102943.4,107712.45,86.4,325.35,76.950005,37.8,286.2,-14.040001,325.96,454.72
209165.69,207607.05,344.25,310.5,432.0,22.95,439.56003,124.200005,671.63995,728.48
155965.77,227908.36,218.7,338.85,483.30002,45.9,392.04,3.2400002,622.92,820.12
150788.0,181863.9,232.2,110.700005,234.90001,66.15,317.52002,4.32,417.59998,567.24
112333.84,94112.555,264.6,282.15,409.05002,8.1,166.32,63.72,346.84,537.07996
114698.24,123093.0,270.0,191.7,166.05,59.4,282.96002,27.000002,373.52,350.31998
94763.68,98953.65,130.95,137.7,108.0,66.15,70.200005,-70.200005,327.12,385.12
108854.4,112719.6,311.85,62.100002,259.2,44.55,275.40002,63.72,339.88,386.28
131033.766,147305.25,283.5,195.75,398.25,10.8,317.52002,56.160004,503.43997,509.24
118331.32,140509.36,240.3,136.35,211.95,-18.9,249.48001,32.4,468.63998,345.68
148400.61,176481.45,203.85,233.55,95.85,-48.600002,123.12,21.6,517.36,578.83997
104078.68,103018.5,180.90001,58.05,112.05,-12.150001,169.56001,41.04,381.63998,357.28
115794.88,147075.75,306.45,238.95,168.75,25.65,177.12001,112.32001,494.15997,578.83997
185564.92,262143.0,1809.0,1611.9,2214.0,371.25,1017.36005,89.64001,1673.88,3103.0
78073.96,36613.35,256.5,118.8,18.9,75.6,-45.36,-21.6,178.64,339.88
149674.8,144259.66,282.15,224.1,391.5,76.950005,373.68002,-30.240002,392.08,501.12
115253.0,68265.45,133.65001,184.95,94.5,24.300001,348.84003,-54.000004,168.2,422.24
262143.0,55321.652,757.35004,652.05,217.35,12.150001,224.64001,2.16,296.96,654.24
138973.36,162430.66,232.2,332.1,248.40001,-2.7,289.44,27.000002,408.31998,468.63998
113749.72,136147.5,233.55,224.1,68.85,31.050001,372.6,44.280003,364.24,472.12
104886.445,62721.0,163.35,139.05,180.90001,28.35,150.12001,11.88,225.04,317.84
145137.36,113614.65,267.30002,145.8,261.9,13.5,158.76001,251.64001,330.59998,494.15997
114524.36,138643.66,197.1,195.75,384.75,-20.25,324.0,15.120001,457.03998,553.32
121757.4,137957.86,234.90001,29.7,588.60004,75.6,110.16,119.880005,370.03998,353.8
108150.6,137389.5,313.2,135.0,182.25,14.85,164.16,68.04,436.15997,445.44
126767.72,133844.4,224.1,174.15001,338.85,78.3,251.64001,92.880005,436.15997,509.24
142605.52,152587.8,187.65001,193.05,201.15001,83.700005,209.52,21.6,519.68,473.28
99268.0,119317.055,48.600002,68.85,-27.0,12.150001,305.64,-34.56,305.08,365.4
93522.6,25120.8,114.75,120.15,-82.35,74.25,109.08,-27.000002,112.52,264.47998
141724.16,157231.8,198.45,265.95,387.45,122.85,330.48,-19.44,566.07996,729.63995
162673.48,90062.555,191.7,197.1,64.8,75.6,187.92001,-1.08,241.28,310.88
142513.52,132063.75,171.45,117.450005,220.05,45.9,132.84001,18.36,432.68,394.4
151389.69,189815.4,201.15001,256.5,221.40001,35.100002,393.12003,98.28001,532.44,663.51996
87927.164,27735.75,153.90001,87.75,67.5,68.85,2.16,128.52,146.15999,380.47998
80671.125,67193.555,90.450005,-60.75,201.15001,37.8,176.04001,-14.040001,96.28,15.08
152605.92,164166.75,395.55002,342.9,224.1,18.9,185.76001,-23.76,429.19998,511.56
115786.6,69543.9,194.40001,280.80002,292.95,18.9,97.200005,104.76,261.0,401.36
136284.2,140163.75,310.5,6.75,287.55002,176.85,222.48001,-12.960001,356.12,474.43997
73389.32,27209.25,178.2,148.5,35.100002,-28.35,71.28001,-10.8,120.64,204.15999
87238.08,24657.75,32.4,116.1,74.25,37.8,68.04,20.52,59.16,171.68
155016.33,172176.3,314.55002,307.80002,506.25,55.350002,436.32,105.840004,438.47998,577.68
135189.4,69708.6,216.0,325.35,207.90001,83.700005,243.00002,-23.76,361.91998,437.31998
100063.805,126152.1,209.25,237.6,247.05,12.150001,129.6,78.840004,377.0,538.24
94791.28,118785.15,109.35,175.5,140.40001,12.150001,271.08002,-79.920006,392.08,452.4
143420.64,149337.0,329.4,259.2,232.2,-16.2,176.04001,0.0,419.91998,553.32
85950.08,21632.4,56.7,87.75,-20.25,43.2,166.32,16.2,100.92,174.0
92509.68,61838.1,537.3,766.8,1416.15,140.40001,878.04004,272.16,337.56,918.72
117192.36,146056.5,282.15,202.5,241.65001,60.75,358.56003,0.0,373.52,388.59998
114007.32,112149.9,117.450005,153.90001,178.2,-8.1,223.56001,-30.240002,354.96,301.6
112433.2,115686.9,153.90001,190.35,147.15001,117.450005,176.04001,130.68001,291.16,436.15997
134072.52,113115.15,720.9,465.75,413.1,62.100002,252.72002,82.08,306.24,602.04
130926.125,154859.86,265.95,344.25,97.200005,33.75,379.08002,12.960001,396.72,458.19998
190486.92,262143.0,1867.05,1448.55,2157.3,324.0,597.24005,44.280003,1823.5199,3253.7998
116259.484,130015.805,238.95,137.7,220.05,101.25,181.44,102.600006,361.91998,424.56
98831.0,53258.85,286.2,301.05002,124.200005,-41.850002,-1.08,5.4,174.0,410.63998
121337.88,74866.95,232.2,108.0,155.25,117.450005,165.24,-66.96,313.19998,291.16
103870.766,130968.9,122.85,211.95,333.45,0.0,74.520004,47.52,383.96,445.44
114663.28,149216.86,214.65001,275.4,122.85,74.25,236.52,120.96001,452.4,462.84
117248.484,137008.8,317.25,251.1,264.6,28.35,399.6,42.120003,320.16,557.95996
144050.84,172763.55,325.35,369.9,324.0,152.55,342.36002,88.560005,589.27997,603.2
120353.484,146249.55,279.45,70.200005,360.45,37.8,195.48001,-36.72,474.43997,592.76
188471.2,262143.0,1667.25,1385.1,1409.4,159.3,1227.9601,249.48001,2030.0,3288.5999
168708.69,226075.05,472.5,270.0,390.15,31.050001,476.28003,127.44,615.95996,778.36
139737.88,188981.11,346.95,303.75,280.80002,79.65,471.96002,-73.44,513.88,483.72
111047.68,61990.652,120.15,338.85,244.35,25.65,79.920006,41.04,259.84,255.2
128398.88,178513.2,234.90001,238.95,130.95,-4.05,348.84003,96.12,528.95996,636.83997
109177.32,132140.7,221.40001,145.8,418.5,35.100002,136.08,48.600002,350.31998,484.87997
117242.96,176057.55,415.80002,315.9,303.75,128.25,383.40002,92.880005,578.83997,644.95996
110833.32,137515.05,253.8,251.1,156.6,43.2,211.68001,-25.920002,422.24,317.84
163784.84,64963.35,503.55002,432.0,302.4,-10.8,246.24,150.12001,296.96,489.52
112213.32,136147.5,205.2,163.35,260.55002,6.75,196.56001,-29.160002,295.8,454.72
207914.48,262143.0,2266.6501,2107.35,2388.1501,271.35,1476.3601,376.92,2349.0,3945.16
102596.56,148995.45,241.65001,247.05,163.35,87.75,360.72,39.960003,459.36,472.12
138587.88,159252.75,233.55,237.6,209.25,20.25,316.44,55.08,502.28,522.0
101758.445,104758.65,319.95,172.8,321.30002,41.850002,300.24002,73.44,359.59998,428.03998
145628.64,202911.75,275.4,197.1,577.8,0.0,305.64,92.880005,567.24,591.6
123413.4,160879.5,314.55002,399.6,62.100002,12.150001,142.56001,73.44,428.03998,631.04
158999.92,193720.95,248.40001,232.2,311.85,41.850002,243.00002,25.920002,569.56,644.95996
181509.56,262143.0,1732.05,1719.9,2031.75,121.5,1219.3201,140.40001,1795.6799,2866.3599
36332.64,11759.851,98.55,-47.25,-18.9,35.100002,-60.480003,95.04,9.28,10.44
142833.69,121490.555,175.5,220.05,121.5,-2.7,357.48,33.48,337.56,510.4
145871.52,179683.66,205.2,97.200005,407.7,133.65001,250.56001,23.76,553.32,737.75995
129607.766,165649.05,299.7,186.3,319.95,18.9,154.44,132.84001,453.56,632.2
120384.766,155846.7,249.75,263.25,224.1,-13.5,224.64001,-23.76,494.15997,487.19998
148516.52,204492.61,380.7,394.2,228.15001,52.65,130.68001,-16.2,678.6,740.07996
111203.164,108436.055,199.8,172.8,295.65,35.100002,108.00001,87.48,293.47998,366.56
110259.24,114404.4,255.15001,175.5,125.55,13.5,288.36002,12.960001,349.16,428.03998
184862.97,262143.0,1975.05,1522.8,1501.2001,326.7,918.00006,378.0,2045.08,3278.16
85479.96,36803.7,274.05002,66.15,167.40001,4.05,-22.68,82.08,131.08,361.91998
104824.805,130651.65,122.85,101.25,257.85,-13.5,481.68002,102.600006,476.75998,553.32
137797.61,185059.36,230.85,213.3,253.8,99.9,300.24002,25.920002,569.56,752.83997
112027.484,67554.0,305.1,365.85,253.8,-4.05,280.80002,4.32,290.0,389.75998
126571.766,72960.75,108.0,248.40001,232.2,-22.95,22.68,-78.840004,346.84,441.96
139373.56,167409.45,222.75,270.0,162.0,37.8,254.88,49.68,417.59998,618.27997
102875.32,75803.85,290.25,144.45,194.40001,40.5,45.36,22.68,314.36,433.84
138757.16,170270.11,319.95,214.65001,398.25,202.5,325.08002,89.64001,570.72,530.12
108288.6,96623.555,229.5,274.05002,344.25,2.7,197.64001,126.36001,306.24,437.31998
78510.04,22950.0,182.25,9.45,-59.4,4.05,-59.4,-1.08,84.68,208.79999
99061.0,91889.1,87.75,102.6,37.8,-31.050001,37.800003,84.240005,292.31998,415.28
112141.56,127460.25,276.75,228.15001,167.40001,31.050001,284.04,-3.2400002,455.87997,379.31998
76762.04,31630.5,83.700005,85.05,51.3,5.4,138.24,-6.4800005,105.56,51.039997
150153.2,65893.5,203.85,36.45,166.05,-64.8,114.48,17.28,228.51999,396.72
137031.25,189164.7,407.7,353.7,521.10004,125.55,214.92001,59.4,486.03998,694.83997
115631.125,115150.95,224.1,274.05002,251.1,90.450005,278.64,1.08,388.59998,513.88
111529.766,134782.66,206.55,149.85,202.5,22.95,425.52002,-51.840004,386.28,527.8
145058.25,171741.61,314.55002,274.05002,259.2,17.550001,408.24002,78.840004,510.4,690.19995
121510.84,132463.36,125.55,126.9,67.5,-6.75,178.20001,-31.320002,335.24,379.31998
128630.72,169110.45,282.15,174.15001,232.2,64.8,230.04001,14.040001,539.39996,619.44
115699.2,122612.4,124.200005,180.90001,189.0,24.300001,132.84001,-27.000002,375.84,393.24
126343.6,114986.25,148.5,220.05,252.45,-1.35,140.40001,115.560005,294.63998,460.52
111668.68,100429.2,175.5,338.85,247.05,98.55,101.520004,125.28001,243.59999,336.4
116702.0,114466.5,301.05002,187.65001,321.30002,-1.35,84.240005,114.48,338.72,466.31998
96250.4,136779.3,130.95,24.300001,116.1,-25.65,332.64,164.16,382.8,523.16
104975.68,134177.86,187.65001,87.75,228.15001,110.700005,180.36,25.920002,414.12,487.19998
119910.04,132970.95,236.25,18.9,109.35,22.95,146.88,-31.320002,454.72,482.56
133109.28,180382.95,328.05002,309.15,409.05002,108.0,164.16,38.88,466.31998,559.12
183530.8,262143.0,2228.85,1642.9501,1676.7001,105.3,1094.04,30.240002,1933.72,3096.0398
70627.484,103050.9,234.90001,252.45,47.25,106.65,225.72002,-2.16,298.12,447.75998
128742.96,175448.7,222.75,144.45,427.95,29.7,424.44,-112.32001,542.88,486.03998
183060.69,262143.0,1953.4501,1335.15,1908.9,209.25,1369.4401,211.68001,1617.0399,3120.4
125203.72,194455.36,251.1,264.6,288.9,-17.550001,294.84003,-24.84,605.51996,569.56
114425.0,142723.36,174.15001,171.45,83.700005,-8.1,172.8,-6.4800005,423.4,642.63995
137395.56,161508.61,144.45,48.600002,531.9,-40.5,201.96,-12.960001,535.92,513.88
129795.445,150037.66,170.1,248.40001,363.15,-17.550001,92.880005,-10.8,329.44,383.96
138202.4,179844.3,284.85,120.15,275.4,24.300001,287.28,8.64,490.68,618.27997
126448.484,133293.61,176.85,180.90001,125.55,-27.0,231.12001,-28.080002,352.63998,321.31998
106929.766,113260.95,252.45,164.7,251.1,56.7,217.08,47.52,358.44,477.91998
120508.96,169114.5,224.1,218.7,318.6,49.95,189.0,77.76,432.68,585.8
155694.36,250773.3,1695.6,1718.55,1726.65,189.0,1088.64,139.32,1601.96,3042.68
139983.52,176791.95,336.15,302.4,257.85,4.05,139.32,34.56,567.24,610.16
121286.36,162789.75,255.15001,214.65001,378.0,49.95,378.0,-41.04,538.24,437.31998
129134.88,123612.75,230.85,454.95,411.75,-21.6,205.20001,93.96001,358.44,383.96
126021.6,136568.7,187.65001,135.0,251.1,44.55,324.0,-9.72,366.56,433.84
110524.2,151630.66,217.35,89.1,355.05002,35.100002,172.8,-10.8,467.47998,396.72
105374.04,159698.25,189.0,243.0,6.75,40.5,195.48001,35.640003,532.44,489.52
144916.56,169846.2,143.1,205.2,321.30002,114.75,294.84003,0.0,596.24,660.04
116012.0,149686.66,228.15001,326.7,252.45,135.0,158.76001,167.40001,553.32,452.4
109263.805,124036.65,237.6,171.45,152.55,41.850002,218.16,0.0,234.31999,361.91998
119806.086,129363.75,102.6,144.45,78.3,39.15,42.120003,76.68,382.8,381.63998
127945.32,158896.36,249.75,224.1,130.95,10.8,230.04001,-52.920002,481.4,502.28
133442.33,148626.9,256.5,233.55,109.35,103.950005,166.32,54.000004,466.31998,546.36
141495.08,167780.7,400.95,120.15,168.75,17.550001,353.16,23.76,393.24,533.6
108517.68,126706.95,160.65001,155.25,222.75,8.1,100.44,10.8,364.24,395.56
146593.72,166549.5,259.2,256.5,615.60004,41.850002,234.36002,114.48,527.8,563.76
48799.562,17386.65,171.45,49.95,6.75,25.65,-49.68,-5.4,107.88,160.08
151303.2,224884.36,314.55002,419.85,514.35004,29.7,185.76001,50.760002,700.63995,816.63995
130841.484,184593.61,309.15,317.25,349.65,83.700005,120.96001,-56.160004,654.24,748.19995
138163.77,143267.4,267.30002,286.2,319.95,121.5,150.12001,131.76001,506.91998,585.8
132635.48,197476.66,332.1,167.40001,160.65001,-17.550001,422.28003,109.08,600.88,711.07996
135478.28,145744.66,179.55,147.15001,388.80002,9.45,118.8,153.36,482.56,484.87997
99513.64,110401.65,141.75,201.15001,189.0,29.7,170.64,74.520004,228.51999,486.03998
94007.445,106447.5,221.40001,216.0,207.90001,-17.550001,103.68001,-32.4,379.31998,324.8
111712.84,131105.25,136.35,56.7,143.1,51.3,252.72002,4.32,394.4,496.47998
262143.0,57994.652,1074.6,855.9,257.85,68.85,114.48,37.800003,336.4,994.12
121711.4,154141.66,206.55,72.9,299.7,103.950005,379.08002,-76.68,465.15997,453.56
101871.6,91112.85,271.35,224.1,514.35004,21.6,394.2,48.600002,439.63998,462.84
124719.805,175852.36,337.5,275.4,506.25,99.9,315.36002,-23.76,439.63998,578.83997
164446.33,209536.2,288.9,148.5,352.35,-20.25,132.84001,-21.6,638.0,629.88
150327.08,175836.16,405.0,352.35,392.85,41.850002,233.28001,223.56001,473.28,664.68
154898.56,262143.0,1335.15,1166.4,1548.4501,197.1,914.76,182.52,1531.2,2282.88
162524.44,262143.0,1468.8,931.5,1189.35,190.35,758.16003,156.6,1491.76,2481.24
129077.84,120482.1,261.9,139.05,139.05,-20.25,179.28001,-47.52,285.36,416.44
126408.92,123190.2,232.2,166.05,175.5,25.65,352.08002,33.48,419.91998,285.36
147441.97,138550.5,278.1,247.05,384.75,129.6,359.64,-52.920002,497.63998,518.51996
123361.88,162106.66,295.65,314.55002,198.45,6.75,225.72002,84.240005,457.03998,464.0
124623.2,154217.25,241.65001,437.4,319.95,41.850002,144.72,-87.48,458.19998,502.28
119031.445,157208.86,205.2,171.45,251.1,5.4,340.2,-5.4,519.68,584.63995
145330.56,203467.95,418.5,286.2,225.45,52.65,298.08002,65.880005,530.12,774.88
136079.05,143085.16,278.1,180.90001,375.30002,4.05,250.56001,109.08,513.88,503.43997
121420.68,117196.2,86.4,286.2,209.25,-20.25,66.96,6.4800005,344.52,396.72
137319.2,135789.75,197.1,256.5,133.65001,4.05,93.96001,20.52,400.19998,473.28
112688.96,110434.055,275.4,129.6,410.4,16.2,227.88,83.16,273.75998,328.28
133127.69,154927.36,178.2,118.8,66.15,28.35,248.40001,36.72,447.75998,531.27997
131135.88,186339.16,201.15001,236.25,97.200005,-17.550001,393.12003,4.32,486.03998,545.2
181608.92,262143.0,1826.55,1703.7001,1841.4,472.5,964.44006,257.04,1723.76,3086.76
158934.61,163617.3,202.5,21.6,206.55,44.55,228.96,115.560005,476.75998,484.87997
40266.562,22887.9,29.7,56.7,14.85,25.65,7.5600004,-43.2,56.84,25.519999
96481.32,109810.35,267.30002,74.25,60.75,-10.8,75.600006,196.56001,339.88,379.31998
120548.52,162067.5,141.75,202.5,201.15001,44.55,250.56001,-51.840004,416.44,508.08
115149.04,133213.95,228.15001,110.700005,202.5,76.950005,278.64,-2.16,349.16,353.8
122286.4,161023.95,260.55002,228.15001,371.25,76.950005,344.52002,93.96001,554.48,718.04
159556.52,233732.25,276.75,302.4,291.6,35.100002,301.32,-2.16,705.27997,830.56
130538.805,143536.05,217.35,303.75,244.35,-20.25,326.16,54.000004,352.63998,538.24
31152.121,23824.8,32.4,33.75,-16.2,-31.050001,56.160004,-47.52,97.439995,55.68
112040.36,141517.8,166.05,179.55,214.65001,72.9,300.24002,-41.04,364.24,372.36
151663.84,216344.25,321.30002,252.45,172.8,41.850002,334.80002,-32.4,611.32,777.19995
143805.2,191282.86,297.0,287.55002,225.45,68.85,225.72002,46.440002,417.59998,656.56
111315.4,138943.36,179.55,114.75,-31.050001,49.95,210.6,142.56001,373.52,537.07996
211738.0,262143.0,2710.8,2153.25,2543.4001,346.95,1310.04,332.64,2342.04,3737.5198
93202.445,143988.3,252.45,172.8,229.5,14.85,304.56,113.4,496.47998,417.59998
123445.6,142608.61,133.65001,287.55002,230.85,35.100002,262.44,-4.32,363.08,432.68
54096.92,262143.0,13.5,10.8,75.6,-36.45,341.28,31.320002,150.8,100.92
116776.52,152032.95,265.95,178.2,240.3,44.55,181.44,-73.44,416.44,460.52
177231.56,201637.36,427.95,619.65,257.85,132.3,282.96002,-23.76,612.48,830.56
123174.2,69622.2,310.5,415.80002,388.80002,-9.45,116.64001,-23.76,363.08,394.4
111872.0,119986.65,234.90001,186.3,137.7,12.150001,22.68,24.84,373.52,438.47998
102156.805,70235.1,329.4,319.95,194.40001,-22.95,15.120001,-93.96001,254.04,408.31998
105887.4,148581.0,102.6,340.2,236.25,81.0,368.28003,-34.56,446.59998,547.51996
139123.33,194000.4,276.75,284.85,383.4,44.55,252.72002,-43.2,477.91998,580.0
129559.0,125867.25,198.45,105.3,156.6,43.2,159.84001,-82.08,459.36,508.08
95657.92,55902.152,228.15001,90.450005,151.2,2.7,184.68001,-92.880005,182.12,307.4
127928.766,121147.65,152.55,191.7,172.8,-6.75,273.24002,113.4,389.75998,366.56
105605.88,109140.75,163.35,93.15,159.3,-16.2,185.76001,93.96001,314.36,436.15997
134516.88,190723.95,297.0,221.40001,315.9,-13.5,347.76,-28.080002,497.63998,557.95996
169730.8,200639.7,414.45,333.45,463.05002,59.4,384.48,119.880005,634.51996,675.12
125442.0,156479.86,299.7,130.95,270.0,14.85,375.84003,73.44,462.84,491.84
104200.125,162627.75,282.15,291.6,132.3,68.85,396.36002,-43.2,513.88,544.04
135535.33,170276.86,324.0,259.2,267.30002,106.65,329.40002,65.880005,497.63998,604.36
99720.64,105568.65,184.95,153.90001,63.45,-40.5,180.36,25.920002,292.31998,332.91998
124671.04,174320.11,338.85,271.35,306.45,-47.25,344.52002,-55.08,488.36,591.6
185371.72,262143.0,2238.3,1796.85,1904.85,186.3,1007.64,151.20001,1960.3999,3485.7998
105022.6,76484.25,114.75,271.35,216.0,41.850002,258.12,118.8,338.72,358.44
104844.125,112137.75,186.3,81.0,229.5,68.85,109.08,24.84,287.68,319.0
132080.72,158059.36,373.95,360.45,322.65,-13.5,394.2,59.4,411.8,571.88
204803.97,48919.95,395.55002,369.9,298.35,4.05,32.4,79.920006,354.96,574.2
114109.445,130565.25,189.0,186.3,291.6,60.75,157.68001,63.72,394.4,462.84
140232.84,155892.61,237.6,187.65001,467.1,43.2,198.72,34.56,466.31998,541.72
165634.05,243016.2,1341.9,1146.15,1071.9,198.45,668.52,-52.920002,1412.88,2267.8
132104.64,164147.86,352.35,336.15,191.7,139.05,147.96,21.6,561.44,662.36
110193.0,123472.35,202.5,58.05,60.75,76.950005,144.72,30.240002,381.63998,461.68
120023.2,114127.65,260.55002,83.700005,-1.35,-8.1,223.56001,-59.4,360.75998,446.59998
148810.92,145453.05,390.15,322.65,464.4,90.450005,192.24,124.200005,464.0,474.43997
125159.56,135072.9,166.05,252.45,341.55002,39.15,60.480003,65.880005,378.16,499.96
134075.28,140401.36,220.05,290.25,191.7,72.9,150.12001,-20.52,339.88,540.56
109922.52,143402.4,314.55002,170.1,130.95,-25.65,125.28001,16.2,498.8,494.15997
146556.92,169354.8,355.05002,217.35,475.2,-25.65,218.16,-74.520004,589.27997,639.16
131483.64,216980.11,351.0,209.25,291.6,36.45,464.40002,-49.68,563.76,598.56
138943.0,67387.95,386.1,429.30002,292.95,-47.25,31.320002,-59.4,328.28,491.84
143551.28,68134.5,190.35,425.25,194.40001,-47.25,234.36002,49.68,331.75998,609.0
132442.28,165233.25,313.2,175.5,278.1,-16.2,91.8,-29.160002,470.96,648.44
115644.92,83706.75,247.05,288.9,183.6,17.550001,23.76,-46.440002,329.44,378.16
111062.4,124802.1,346.95,160.65001,13.5,-9.45,355.32,-44.280003,365.4,508.08
123121.766,133404.3,353.7,279.45,306.45,75.6,239.76001,28.080002,345.68,476.75998
133936.36,161948.7,283.5,184.95,338.85,-25.65,341.28,5.4,453.56,435.0
140880.52,159737.4,207.90001,264.6,95.85,-60.75,307.80002,81.0,483.72,443.12
135634.69,180553.05,202.5,319.95,126.9,128.25,186.84001,17.28,574.2,653.07996
144140.08,173229.3,220.05,272.7,226.8,59.4,438.48,64.8,473.28,619.44
249608.89,62456.402,789.75,589.95,440.1,-18.9,190.08,14.040001,345.68,878.12
115007.36,120050.1,83.700005,98.55,37.8,28.35,130.68001,-16.2,269.12,367.72
33758.48,9387.9,5.4,59.4,48.600002,4.05,10.8,-46.440002,35.96,5.7999997
121019.56,129682.35,236.25,297.0,67.5,1.35,361.80002,226.8,393.24,358.44
119456.484,143063.55,283.5,191.7,195.75,20.25,286.2,195.48001,466.31998,423.4
110449.68,160725.61,309.15,87.75,91.8,-41.850002,142.56001,-2.16,450.08,527.8
